kind,layer,category,name,lat,lon,coord_quality,address,ward,machiaza,dist_ueno_m,source,congestion_m,congestion_near
飲食店,食べる,飲食店営業（すし屋）,廻転寿司　日本海,35.718857,139.786697,point,松が谷四丁目２７番１０号,台東区,松が谷,1159,台東区 食品衛生営業施設一覧,1018,浅草寺
飲食店,食べる,飲食店営業（すし屋）,豊鮨,35.703117,139.785797,point,三筋一丁目６番１号,台東区,三筋,1723,台東区 食品衛生営業施設一覧,1179,アメヤ横丁
飲食店,食べる,飲食店営業（すし屋）,鮨処　さく山,35.703278,139.784851,point,三筋一丁目７番４号,台東区,三筋,1659,台東区 食品衛生営業施設一覧,1097,アメヤ横丁
飲食店,食べる,飲食店営業（すし屋）,銀のさら・釜寅　蔵前店,35.704449,139.784744,point,三筋一丁目１０番７号,台東区,三筋,1547,台東区 食品衛生営業施設一覧,1027,アメヤ横丁
飲食店,食べる,飲食店営業（すし屋）,鮨・酒・肴　杉玉　三ノ輪,35.729668,139.791718,point,三ノ輪一丁目２８番１２号,台東区,三ノ輪,2205,台東区 食品衛生営業施設一覧,1723,浅草寺
飲食店,食べる,飲食店営業（すし屋）,栄鮨,35.728958,139.794693,point,三ノ輪二丁目２番１号,台東区,三ノ輪,2351,台東区 食品衛生営業施設一覧,1594,浅草寺
飲食店,食べる,飲食店営業（すし屋）,次郎長寿司,35.729969,139.79216,point,三ノ輪二丁目１４番７号,台東区,三ノ輪,2257,台東区 食品衛生営業施設一覧,1746,浅草寺
飲食店,食べる,飲食店営業（すし屋）,有限会社　すし乃池,35.724598,139.764496,point,谷中三丁目２番３号,台東区,谷中,1348,台東区 食品衛生営業施設一覧,1303,上野公園
飲食店,食べる,飲食店営業（すし屋）,三喜鮨,35.7253,139.764221,point,谷中三丁目２番１０号,台東区,谷中,1423,台東区 食品衛生営業施設一覧,1380,上野公園
飲食店,食べる,飲食店営業（すし屋）,銀寿司,35.726814,139.764679,point,谷中三丁目８番５号,台東区,谷中,1530,台東区 食品衛生営業施設一覧,1495,上野公園
飲食店,食べる,飲食店営業（すし屋）,（有）美家古鮨本店,35.696499,139.787888,point,柳橋一丁目１０番１２号,台東区,柳橋,2444,台東区 食品衛生営業施設一覧,1778,雷門
飲食店,食べる,飲食店営業（すし屋）,魚がし日本一　浅草橋店,35.696846,139.786179,point,柳橋一丁目１３番３号,台東区,柳橋,2337,台東区 食品衛生営業施設一覧,1659,アメヤ横丁
飲食店,食べる,飲食店営業（すし屋）,有限会社　梅寿司,35.698071,139.788193,point,柳橋二丁目４番１号,台東区,柳橋,2308,台東区 食品衛生営業施設一覧,1610,雷門
飲食店,食べる,飲食店営業（すし屋）,すし屋　米田,35.722675,139.786316,point,竜泉一丁目１０番３号,台東区,竜泉,1325,台東区 食品衛生営業施設一覧,1292,浅草寺
飲食店,食べる,飲食店営業（すし屋）,魚誠寿司,35.724628,139.788834,point,竜泉一丁目３２番６号,台東区,竜泉,1638,台東区 食品衛生営業施設一覧,1313,浅草寺
飲食店,食べる,飲食店営業（すし屋）,有限会社　池上幸寿司,35.725769,139.795166,point,竜泉三丁目２番２号,台東区,竜泉,2182,台東区 食品衛生営業施設一覧,1237,浅草寺
飲食店,食べる,飲食店営業（そば）,株式会社　尾張屋,35.710922,139.797134,point,浅草一丁目１番３号,台東区,浅草,2109,台東区 食品衛生営業施設一覧,41,雷門
飲食店,食べる,飲食店営業（そば）,雷門　満留賀,35.711136,139.797058,point,浅草一丁目１番５号,台東区,浅草,2096,台東区 食品衛生営業施設一覧,49,雷門
飲食店,食べる,飲食店営業（そば）,文殊　浅草店,35.711655,139.797546,point,浅草一丁目１番１２号,台東区,浅草,2126,台東区 食品衛生営業施設一覧,90,仲見世通り
飲食店,食べる,飲食店営業（そば）,株式会社　尾張屋,35.711369,139.79361,point,浅草一丁目７番１号,台東区,浅草,1788,台東区 食品衛生営業施設一覧,276,仲見世通り
飲食店,食べる,飲食店営業（そば）,但馬庵,35.711521,139.792358,point,浅草一丁目１０番２号,台東区,浅草,1675,台東区 食品衛生営業施設一覧,385,仲見世通り
飲食店,食べる,飲食店営業（そば）,㈱菊水堂　手打そば　十和田,35.711964,139.793152,point,浅草一丁目１３番４号,台東区,浅草,1732,台東区 食品衛生営業施設一覧,311,仲見世通り
飲食店,食べる,飲食店営業（そば）,㈲雷門　田川,35.711269,139.796082,point,浅草一丁目１８番３号,台東区,浅草,2007,台東区 食品衛生営業施設一覧,76,雷門
飲食店,食べる,飲食店営業（そば）,竹庵,35.711712,139.79657,point,浅草一丁目１９番５号,台東区,浅草,2039,台東区 食品衛生営業施設一覧,21,仲見世通り
飲食店,食べる,飲食店営業（そば）,玄蕎麦しんがり　浅草本店,35.711727,139.796982,point,浅草一丁目１９番８号,台東区,浅草,2075,台東区 食品衛生営業施設一覧,39,仲見世通り
飲食店,食べる,飲食店営業（そば）,阿娑?（あさば）,35.712326,139.792694,point,浅草一丁目２４番３号,台東区,浅草,1682,台東区 食品衛生営業施設一覧,356,仲見世通り
飲食店,食べる,飲食店営業（そば）,丸亀製麺浅草ＲＯＸ,35.712658,139.793259,point,浅草一丁目２６番５号,台東区,浅草,1725,台東区 食品衛生営業施設一覧,313,仲見世通り
飲食店,食べる,飲食店営業（そば）,秋月,35.71188,139.796295,point,浅草一丁目３０番２号,台東区,浅草,2011,台東区 食品衛生営業施設一覧,28,仲見世通り
飲食店,食べる,飲食店営業（そば）,まぐろそば　浅草本店,35.7122,139.796143,point,浅草一丁目３１番３号,台東区,浅草,1990,台東区 食品衛生営業施設一覧,53,仲見世通り
飲食店,食べる,飲食店営業（そば）,十和田,35.711987,139.797134,point,浅草一丁目３３番５号,台東区,浅草,2083,台東区 食品衛生営業施設一覧,49,仲見世通り
飲食店,食べる,飲食店営業（そば）,花みずき,35.713108,139.797806,point,浅草二丁目１番１５号,台東区,浅草,2122,台東区 食品衛生営業施設一覧,173,仲見世通り
飲食店,食べる,飲食店営業（そば）,出雲十割そば　塩名人　極　浅草店,35.714409,139.797684,point,浅草二丁目３番６１号,台東区,浅草,2097,台東区 食品衛生営業施設一覧,91,浅草寺
飲食店,食べる,飲食店営業（そば）,翁そば,35.713596,139.793793,point,浅草二丁目５番３号,台東区,浅草,1756,台東区 食品衛生営業施設一覧,295,浅草寺
飲食店,食べる,飲食店営業（そば）,一八そば,35.713612,139.793427,point,浅草二丁目５番５号,台東区,浅草,1723,台東区 食品衛生営業施設一覧,324,浅草寺
飲食店,食べる,飲食店営業（そば）,こうた屋,35.715488,139.79277,point,浅草二丁目１３番４号,台東区,浅草,1649,台東区 食品衛生営業施設一覧,369,浅草寺
飲食店,食べる,飲食店営業（そば）,そば処　甲州屋,35.715458,139.793671,point,浅草二丁目１５番２号,台東区,浅草,1731,台東区 食品衛生営業施設一覧,290,浅草寺
飲食店,食べる,飲食店営業（そば）,手打蕎麦　つむぎ,35.716518,139.79393,point,浅草二丁目２２番１２号,台東区,浅草,1757,台東区 食品衛生営業施設一覧,324,浅草寺
飲食店,食べる,飲食店営業（そば）,長寿庵,35.716118,139.79776,point,浅草三丁目３番１号,台東区,浅草,2101,台東区 食品衛生営業施設一覧,180,浅草寺
飲食店,食べる,飲食店営業（そば）,特撰ひやむぎ　きわだち,35.717091,139.794891,point,浅草三丁目９番１０号,台東区,浅草,1848,台東区 食品衛生営業施設一覧,313,浅草寺
飲食店,食べる,飲食店営業（そば）,手打ちそば　なお太,35.716961,139.795975,point,浅草三丁目２１番３号,台東区,浅草,1945,台東区 食品衛生営業施設一覧,259,浅草寺
飲食店,食べる,飲食店営業（そば）,弁天,35.717175,139.796387,point,浅草三丁目２１番８号,台東区,浅草,1984,台東区 食品衛生営業施設一覧,275,浅草寺
飲食店,食べる,飲食店営業（そば）,丹想庵　健次郎,35.717499,139.795761,point,浅草三丁目３５番３号,台東区,浅草,1931,台東区 食品衛生営業施設一覧,322,浅草寺
飲食店,食べる,飲食店営業（そば）,能登屋支店,35.719688,139.795334,point,浅草四丁目３６番５号,台東区,浅草,1935,台東区 食品衛生営業施設一覧,567,浅草寺
飲食店,食べる,飲食店営業（そば）,浅草じゅうろく,35.719563,139.796021,point,浅草四丁目３７番８号,台東区,浅草,1992,台東区 食品衛生営業施設一覧,543,浅草寺
飲食店,食べる,飲食店営業（そば）,蕎亭　大黒屋,35.718815,139.795914,point,浅草四丁目３９番２号,台東区,浅草,1966,台東区 食品衛生営業施設一覧,462,浅草寺
飲食店,食べる,飲食店営業（そば）,株式会社浅草角萬,35.719139,139.797211,point,浅草四丁目４５番４号,台東区,浅草,2088,台東区 食品衛生営業施設一覧,493,浅草寺
飲食店,食べる,飲食店営業（そば）,永竜,35.722076,139.797653,point,浅草五丁目６４番５号,台東区,浅草,2211,台東区 食品衛生営業施設一覧,822,浅草寺
飲食店,食べる,飲食店営業（そば）,朝日山,35.715324,139.801315,point,浅草六丁目１番３号,台東区,浅草,2421,台東区 食品衛生営業施設一覧,418,浅草寺
飲食店,食べる,飲食店営業（そば）,丸花そば店,35.718121,139.800217,point,浅草六丁目３２番３号,台東区,浅草,2339,台東区 食品衛生営業施設一覧,491,浅草寺
飲食店,食べる,飲食店営業（そば）,おがわ,35.697105,139.785934,point,浅草橋一丁目９番１１号,台東区,浅草橋,2301,台東区 食品衛生営業施設一覧,1623,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,手打ちそば　更里,35.697113,139.784134,point,浅草橋一丁目１１番３号,台東区,浅草橋,2232,台東区 食品衛生営業施設一覧,1523,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,蕎麦和酒しゃにむに,35.697456,139.784485,point,浅草橋一丁目１６番７号,台東区,浅草橋,2210,台東区 食品衛生営業施設一覧,1511,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,文殊,35.6973,139.78595,point,浅草橋一丁目１７番１２号,台東区,浅草橋,2282,台東区 食品衛生営業施設一覧,1607,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,満留賀,35.697845,139.786026,point,浅草橋一丁目１８番６号,台東区,浅草橋,2232,台東区 食品衛生営業施設一覧,1566,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,そば八,35.698139,139.786194,point,浅草橋一丁目３０番４号,台東区,浅草橋,2210,台東区 食品衛生営業施設一覧,1553,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,大新,35.699184,139.786514,point,浅草橋二丁目２番７号,台東区,浅草橋,2123,台東区 食品衛生営業施設一覧,1491,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,?家,35.698849,139.784927,point,浅草橋二丁目５番２号,台東区,浅草橋,2087,台東区 食品衛生営業施設一覧,1417,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,あさだ,35.699726,139.787613,point,浅草橋二丁目２９番１１号,台東区,浅草橋,2125,台東区 食品衛生営業施設一覧,1480,雷門
飲食店,食べる,飲食店営業（そば）,すぎ栄,35.701756,139.784317,point,浅草橋三丁目３４番８号,台東区,浅草橋,1776,台東区 食品衛生営業施設一覧,1154,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,手打そば　さかき,35.698006,139.782516,point,浅草橋四丁目１０番２号,台東区,浅草橋,2086,台東区 食品衛生営業施設一覧,1359,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,スタンドそば　野むら,35.701427,139.780914,point,浅草橋五丁目２０番８号,台東区,浅草橋,1679,台東区 食品衛生営業施設一覧,964,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,春近　ＧＡＢＡ　ＳＯＢＡ　Ｌａｂ,35.709248,139.769287,point,池之端一丁目１番７号,台東区,池之端,849,台東区 食品衛生営業施設一覧,474,アメヤ横丁
飲食店,食べる,飲食店営業（そば）,新ふじ,35.715824,139.767075,point,池之端二丁目８番４号,台東区,池之端,671,台東区 食品衛生営業施設一覧,573,上野公園
飲食店,食べる,飲食店営業（そば）,尾張屋,35.721939,139.80452,point,今戸二丁目２２番５号,台東区,今戸,2800,台東区 食品衛生営業施設一覧,1066,浅草寺
飲食店,食べる,飲食店営業（そば）,吉野屋,35.722816,139.801743,point,今戸二丁目３９番７号,台東区,今戸,2587,台東区 食品衛生営業施設一覧,1007,浅草寺
飲食店,食べる,飲食店営業（そば）,手打ちうどん　　家康,35.721245,139.786865,point,入谷一丁目２３番２号,台東区,入谷,1281,台東区 食品衛生営業施設一覧,1150,浅草寺
